date,kwh,is_weekend,hour,is_working_time,is_night_time,cost,discriminative_cost,prec,presMax,presMin,racha,sol,tmax,tmed,tmin,velmedia,dir_axis_1,dir_axis_2
2019-05-15,0.21837499999999999,0.0,11.5,0.4583333333333333,0.375,0.039968521124999996,0.03667856279166667,0.0,1009.9000000000002,1005.0,10.300000000000004,13.699999999999994,35.899999999999984,25.10000000000001,14.300000000000006,3.900000000000001,1.0,-2.4492935982947054e-16
2019-05-16,0.3131666666666666,0.0,11.5,0.4583333333333333,0.375,0.05731795550000001,0.0505175805,,1008.9000000000002,1004.2000000000004,16.100000000000005,13.399999999999999,32.79999999999999,23.89999999999999,15.0,6.099999999999998,1.0,-2.4492935982947054e-16
2019-05-17,0.23145833333333332,0.0,11.5,0.4583333333333333,0.375,0.042363124375000005,0.040723749375,0.0,1011.2999999999996,1008.0999999999998,11.400000000000004,13.600000000000001,25.3,18.89999999999999,12.5,4.400000000000001,-0.5721166601221696,0.8201722545969559
2019-05-18,0.15795833333333334,1.0,11.5,0.4583333333333333,0.375,0.028910639874999994,0.026674681541666665,0.0,1010.5999999999998,1007.9000000000002,15.300000000000006,13.5,25.799999999999997,18.60000000000001,11.400000000000004,5.599999999999998,-0.09602302590768179,0.9953791129491982
2019-05-19,0.157875,1.0,11.5,0.4583333333333333,0.375,0.028895387625,0.026147387625,0.0,1011.0999999999998,1007.0999999999998,13.300000000000006,11.300000000000004,26.799999999999997,21.0,15.100000000000003,4.700000000000002,0.09602302590768168,0.9953791129491982
2019-05-20,0.21162499999999998,0.0,11.5,0.4583333333333333,0.375,0.03873308887500001,0.03461654720833334,0.0,1010.4000000000002,1007.0999999999998,11.699999999999996,13.800000000000006,29.299999999999994,21.39999999999999,13.5,3.900000000000001,-0.032051577571655214,0.9994862162006877
2019-05-21,0.288,0.0,11.5,0.4583333333333333,0.375,0.05271177600000001,0.04742160933333334,0.0,1012.0,1009.2000000000004,,12.1,29.399999999999988,21.10000000000001,12.800000000000004,3.599999999999999,,
2019-05-22,0.22387500000000005,0.0,11.5,0.4583333333333333,0.375,0.040975169625,0.035699544625,0.0,1013.7000000000004,1010.5999999999998,8.900000000000004,13.699999999999994,31.799999999999994,22.800000000000008,13.699999999999994,1.8999999999999992,-0.5721166601221696,0.8201722545969559
2019-05-23,0.24250000000000005,0.0,11.5,0.4583333333333333,0.375,0.044384047499999996,0.04215150583333333,0.0,1013.9000000000002,1009.7000000000004,11.400000000000004,12.0,33.29999999999999,24.2,15.100000000000003,3.599999999999999,0.09602302590768168,0.9953791129491982
2019-05-24,0.1985833333333333,0.0,11.5,0.4583333333333333,0.375,0.03634611175,0.03232119508333334,0.0,1011.5999999999998,1006.0,12.5,11.5,31.799999999999994,24.0,16.300000000000008,3.599999999999999,0.5721166601221697,0.8201722545969559
2019-05-25,0.24491666666666667,1.0,11.5,0.4583333333333333,0.375,0.044826362749999994,0.03829540441666667,0.0,1013.0,1008.7999999999996,10.800000000000004,13.899999999999999,32.0,23.8,15.5,2.799999999999999,1.0,-2.4492935982947054e-16
2019-05-26,0.19941666666666666,1.0,11.5,0.4583333333333333,0.375,0.03649863425,0.034578967583333335,0.0,1013.7999999999996,1008.4000000000002,9.699999999999996,14.0,34.20000000000001,24.7,15.199999999999994,3.1,1.0,-2.4492935982947054e-16
2019-05-27,0.244625,0.0,11.5,0.4583333333333333,0.375,0.04477297987499999,0.03984852154166667,0.0,1010.7999999999996,1005.5999999999998,11.699999999999996,13.5,35.79999999999999,25.39999999999999,15.100000000000003,2.799999999999999,1.0,-2.4492935982947054e-16
2019-05-28,0.38583333333333325,0.0,11.5,0.4583333333333333,0.375,0.0706179175,0.07080137583333335,0.0,1010.0999999999998,1006.5999999999998,11.400000000000004,13.800000000000006,36.5,26.600000000000012,16.699999999999992,3.599999999999999,0.15959989503337937,0.9871817834144497
2019-05-29,0.31770833333333337,0.0,11.5,0.4583333333333333,0.375,0.058149203125,0.057656828125000004,0.0,1015.2000000000004,1009.5999999999998,15.300000000000006,14.100000000000001,35.29999999999999,26.399999999999988,17.399999999999995,6.099999999999998,0.9009688679024196,0.4338837391175581
2019-05-30,0.27608333333333335,0.0,11.5,0.4583333333333333,0.375,0.05053070425,0.04961303758333333,0.0,1017.2000000000004,1013.5,13.300000000000006,14.0,32.79999999999999,25.10000000000001,17.399999999999995,5.599999999999998,0.8014136218679568,0.5981105304912157
2019-05-31,0.24383333333333332,0.0,11.5,0.4583333333333333,0.375,0.0446280835,0.043471625166666666,0.0,1016.9000000000002,1012.2000000000004,15.800000000000006,,34.0,25.39999999999999,16.899999999999995,6.900000000000003,0.8380881048918406,0.5455349012105485
2019-06-01,0.15908333333333338,1.0,11.5,0.4583333333333333,0.375,0.029116545249999997,0.02682633691666668,0.0,1015.0999999999991,1010.5999999999991,12.200000000000001,14.10000000000001,35.40000000000003,26.29999999999998,17.200000000000014,5.300000000000005,0.926916757346021,0.37526700487937403
2019-06-02,0.5068333333333336,1.0,11.5,0.4583333333333333,0.375,0.09276418449999997,0.09720280950000004,0.0,1014.1999999999994,1009.9000000000009,8.899999999999993,13.799999999999997,37.59999999999997,27.0,16.5,2.2000000000000015,1.0,-2.4492935982947044e-16
2019-06-03,0.21404166666666666,0.0,11.5,0.4583333333333333,0.375,0.03917540412499999,0.034970487458333324,0.0,1013.4000000000009,1009.3000000000006,10.800000000000006,13.799999999999997,35.90000000000003,26.099999999999998,16.29999999999999,4.199999999999997,1.0,-2.4492935982947044e-16
2019-06-04,0.20266666666666663,0.0,11.5,0.4583333333333333,0.375,0.037093471999999995,0.031956930333333335,0.0,1010.6999999999994,1006.0999999999991,14.399999999999986,13.39999999999999,31.09999999999998,23.399999999999995,15.70000000000001,5.0,0.22252093395631437,0.9749279121818243
2019-06-05,0.2159999999999999,0.0,11.5,0.4583333333333333,0.375,0.039533832000000005,0.03640887366666667,0.0,1013.5999999999991,1009.9000000000009,11.699999999999998,14.10000000000001,27.20000000000002,20.79999999999998,14.5,3.3000000000000007,-0.6234898018587343,0.7818314824680294
2019-06-06,0.281,0.0,0.0,0.0,1.0,0.05143058700000001,0.035413587,0.0,1011.8,1007.4,12.5,13.9,27.0,21.0,15.1,5.8,0.22252093395631445,0.9749279121818236
